Provinsi,Tanggal,Suhu_Celsius
Sulawesi Utara,2025-05-12,24.611709619169243
Sumatera Selatan,2025-05-12,25.848682056623904
Kepulauan Riau,2025-05-12,28.13357150104988
Riau,2025-05-12,27.4384959226273
Sulawesi Barat,2025-05-12,22.78115354949455
Sulawesi Selatan,2025-05-12,23.6380345712637
Aceh,2025-05-12,22.9881636074781
Bali,2025-05-12,23.801290294766257
DI Yogyakarta,2025-05-12,25.394295985024527
DKI Jakarta,2025-05-12,26.673293357100626
Jambi,2025-05-12,26.167531019271443
Jawa Tengah,2025-05-12,24.799097463522408
Jawa Timur,2025-05-12,24.310375115590567
Kalimantan Barat,2025-05-12,25.81727081137803
Kalimantan Selatan,2025-05-12,25.99434565068912
Kalimantan Tengah,2025-05-12,26.036757116347054
Kalimantan Timur,2025-05-12,24.202481009901707
Lampung,2025-05-12,25.40216271616785
Nusa Tenggara Barat,2025-05-12,24.63041282366078
Nusa Tenggara Timur,2025-05-12,24.32849789657757
Sulawesi Tengah,2025-05-12,23.21581961464836
Sulawesi Tenggara,2025-05-12,24.25515260973092
Sumatera Barat,2025-05-12,24.620926552345967
Sumatera Utara,2025-05-12,24.393610520871363
Maluku,2025-05-13,25.7390934347575
Maluku Utara,2025-05-13,25.33599449705552
Kepulauan Bangka Belitung,2025-05-13,27.343309303467382
Banten,2025-05-13,26.329448851568937
Gorontalo,2025-05-13,24.773823340845095
Papua Barat,2025-05-13,24.45859304136625
Jawa Barat,2025-05-13,24.47776774582276
Papua,2025-05-13,24.21791938303853
Sulawesi Utara,2025-05-13,24.672244732942637
Sumatera Selatan,2025-05-13,26.123472513673484
Kepulauan Riau,2025-05-13,28.116928124431027
Riau,2025-05-13,27.558895009789623
Sulawesi Barat,2025-05-13,23.44682417737709
Sulawesi Selatan,2025-05-13,23.79799822385841
Aceh,2025-05-13,23.470689158490504
Bali,2025-05-13,23.95638669998146
DI Yogyakarta,2025-05-13,25.39543793604464
DKI Jakarta,2025-05-13,27.274347780393565
Jambi,2025-05-13,26.13984146386121
Jawa Tengah,2025-05-13,24.809669070502057
Jawa Timur,2025-05-13,24.351134039387805
Kalimantan Barat,2025-05-13,26.245378638567747
Kalimantan Selatan,2025-05-13,26.52923289859075
Kalimantan Tengah,2025-05-13,26.565379986296065
Kalimantan Timur,2025-05-13,24.70487457208208
Lampung,2025-05-13,25.88834657859858
Nusa Tenggara Barat,2025-05-13,24.69455401040371
Nusa Tenggara Timur,2025-05-13,24.7121073649599
Sulawesi Tengah,2025-05-13,23.319141962523844
Sulawesi Tenggara,2025-05-13,24.42827453424273
Sumatera Barat,2025-05-13,24.850418125889952
Sumatera Utara,2025-05-13,24.837971471017543
Maluku,2025-05-14,25.89508008715619
Maluku Utara,2025-05-14,25.37834583948874
Kepulauan Bangka Belitung,2025-05-14,26.99361570756402
Banten,2025-05-14,25.62304315716151
Gorontalo,2025-05-14,24.941912252104093
Papua Barat,2025-05-14,24.38329003567738
Jawa Barat,2025-05-14,23.856167224425565
Papua,2025-05-14,23.63994934358804
Sulawesi Utara,2025-05-14,24.50452605016706
Sumatera Selatan,2025-05-14,25.75888796444746
Kepulauan Riau,2025-05-14,28.02914388478165
Riau,2025-05-14,26.344728027763896
Sulawesi Barat,2025-05-14,23.09773657690083
Sulawesi Selatan,2025-05-14,23.747468169824867
Aceh,2025-05-14,23.35518733224084
Bali,2025-05-14,23.907070251954902
DI Yogyakarta,2025-05-14,25.267074280428
DKI Jakarta,2025-05-14,26.51166990440133
Jambi,2025-05-14,25.22921796015954
Jawa Tengah,2025-05-14,24.666132422473925
Jawa Timur,2025-05-14,24.39436344746646
Kalimantan Barat,2025-05-14,25.43087868249382
Kalimantan Selatan,2025-05-14,25.775651597771983
Kalimantan Tengah,2025-05-14,25.57033681094197
Kalimantan Timur,2025-05-14,24.25119822401065
Lampung,2025-05-14,25.33406738329765
Nusa Tenggara Barat,2025-05-14,24.858314544421063
Nusa Tenggara Timur,2025-05-14,24.94413134658397
Sulawesi Tengah,2025-05-14,23.341960506162547
Sulawesi Tenggara,2025-05-14,24.773502027986414
Sumatera Barat,2025-05-14,24.54314105467382
Sumatera Utara,2025-05-14,24.95517798548505
Maluku,2025-05-15,25.53220975266688
Maluku Utara,2025-05-15,25.25237657264241
Kepulauan Bangka Belitung,2025-05-15,27.717392376231228
Banten,2025-05-15,26.46971393770024
Gorontalo,2025-05-15,25.331328188065257
Papua Barat,2025-05-15,24.7449372505827
Jawa Barat,2025-05-15,24.55088769152638
Papua,2025-05-15,23.502015973829625
Sulawesi Utara,2025-05-15,24.71634098314173
Sumatera Selatan,2025-05-15,26.256844866617715
Kepulauan Riau,2025-05-15,28.05294131720231
Riau,2025-05-15,27.41443889846001
Sulawesi Barat,2025-05-15,22.601208534122986
Sulawesi Selatan,2025-05-15,23.687544572221565
Aceh,2025-05-15,23.12254818465875
Bali,2025-05-15,24.26930146670375
DI Yogyakarta,2025-05-15,25.607103337935264
DKI Jakarta,2025-05-15,27.404197876344966
Jambi,2025-05-15,25.806774036162945
Jawa Tengah,2025-05-15,25.11136828073676
Jawa Timur,2025-05-15,24.8262545008055
Kalimantan Barat,2025-05-15,25.883691060720967
Kalimantan Selatan,2025-05-15,25.99601460192904
Kalimantan Tengah,2025-05-15,25.613631082241856
Kalimantan Timur,2025-05-15,24.44700915058926
Lampung,2025-05-15,26.010576418520888
Nusa Tenggara Barat,2025-05-15,25.226898552083902
Nusa Tenggara Timur,2025-05-15,24.862213483645583
Sulawesi Tengah,2025-05-15,23.34394883530121
Sulawesi Tenggara,2025-05-15,24.838255709223144
Sumatera Barat,2025-05-15,24.596448172271568
Sumatera Utara,2025-05-15,24.77066886586231
Maluku,2025-05-16,25.291873800971963
Maluku Utara,2025-05-16,24.68078995377888
Kepulauan Bangka Belitung,2025-05-16,27.494160636953968
Banten,2025-05-16,26.327412314491543
Gorontalo,2025-05-16,24.66594351104145
Papua Barat,2025-05-16,24.42801351468867
Jawa Barat,2025-05-16,24.324943000333803
Papua,2025-05-16,24.154832553885328
Sulawesi Utara,2025-05-16,24.497958809850243
Sumatera Selatan,2025-05-16,26.30325607165773
Kepulauan Riau,2025-05-16,28.126291897313987
Riau,2025-05-16,26.810964166062785
Sulawesi Barat,2025-05-16,22.757522321880074
Sulawesi Selatan,2025-05-16,23.750251852034456
Aceh,2025-05-16,22.828761471853767
Bali,2025-05-16,24.51026620510912
DI Yogyakarta,2025-05-16,25.40166089910156
DKI Jakarta,2025-05-16,26.63386102509332
Jambi,2025-05-16,25.96276396426172
Jawa Tengah,2025-05-16,24.91581717232956
Jawa Timur,2025-05-16,25.05643212275287
Kalimantan Barat,2025-05-16,26.10569559837666
Kalimantan Selatan,2025-05-16,26.73455829611227
Kalimantan Tengah,2025-05-16,26.6230932340566
Kalimantan Timur,2025-05-16,24.626264341776142
Lampung,2025-05-16,26.34353665597987
Nusa Tenggara Barat,2025-05-16,25.34760380506346
Nusa Tenggara Timur,2025-05-16,24.75465246727676
Sulawesi Tengah,2025-05-16,23.039738004442956
Sulawesi Tenggara,2025-05-16,24.6633059090704
Sumatera Barat,2025-05-16,23.8599138662468
Sumatera Utara,2025-05-16,23.96869256382487
Maluku,2025-05-17,25.230013398967937
Maluku Utara,2025-05-17,25.02806071090192
Kepulauan Bangka Belitung,2025-05-17,27.184296654871723
Banten,2025-05-17,26.33265207873141
Gorontalo,2025-05-17,24.77730905527485
Papua Barat,2025-05-17,24.61355523884093
Jawa Barat,2025-05-17,23.924871625649477
Papua,2025-05-17,23.82666725491857
Sulawesi Utara,2025-05-17,24.52540583859804
Sumatera Selatan,2025-05-17,25.91433890951279
Kepulauan Riau,2025-05-17,28.563059080681924
Riau,2025-05-17,27.95241814836037
Sulawesi Barat,2025-05-17,22.09937648607596
Sulawesi Selatan,2025-05-17,23.246360315448943
Aceh,2025-05-17,23.382823699069576
Bali,2025-05-17,24.16798944541106
DI Yogyakarta,2025-05-17,24.80219939916371
DKI Jakarta,2025-05-17,26.72292836849554
Jambi,2025-05-17,26.450524263385542
Jawa Tengah,2025-05-17,24.227309694056554
Jawa Timur,2025-05-17,24.197440762485748
Kalimantan Barat,2025-05-17,25.328304273145346
Kalimantan Selatan,2025-05-17,25.751833813320697
Kalimantan Tengah,2025-05-17,25.605659296925065
Kalimantan Timur,2025-05-17,24.413966018237783
Lampung,2025-05-17,26.173582272187215
Nusa Tenggara Barat,2025-05-17,25.168490469136792
Nusa Tenggara Timur,2025-05-17,24.40759632744657
Sulawesi Tengah,2025-05-17,22.80417012823716
Sulawesi Tenggara,2025-05-17,24.33812381940219
Sumatera Barat,2025-05-17,25.083481651852363
Sumatera Utara,2025-05-17,24.736985619076066
Maluku,2025-05-18,25.11144522692495
Maluku Utara,2025-05-18,24.6377360273751
Kepulauan Bangka Belitung,2025-05-18,27.547529087370656
Banten,2025-05-18,26.80192179181666
Gorontalo,2025-05-18,24.825105023254583
Papua Barat,2025-05-18,24.496697488897684
Jawa Barat,2025-05-18,24.55278160100994
Papua,2025-05-18,23.29250741902684
Sulawesi Utara,2025-05-18,24.37140328048445
Sumatera Selatan,2025-05-18,26.312613755675795
Kepulauan Riau,2025-05-18,27.170158150251776
Riau,2025-05-18,26.58095141471882
Sulawesi Barat,2025-05-18,22.591497062739013
Sulawesi Selatan,2025-05-18,23.707414731890957
Aceh,2025-05-18,23.93203061750443
Bali,2025-05-18,24.425602008017115
DI Yogyakarta,2025-05-18,25.10421288617355
DKI Jakarta,2025-05-18,27.57029529242133
Jambi,2025-05-18,25.83433526330342
Jawa Tengah,2025-05-18,24.47521550032996
Jawa Timur,2025-05-18,24.796689756683158
Kalimantan Barat,2025-05-18,26.31665692742515
Kalimantan Selatan,2025-05-18,25.832128118136453
Kalimantan Tengah,2025-05-18,26.265585447118628
Kalimantan Timur,2025-05-18,24.877091117521974
Lampung,2025-05-18,26.556514947965507
Nusa Tenggara Barat,2025-05-18,25.128014874982075
Nusa Tenggara Timur,2025-05-18,24.29639172089588
Sulawesi Tengah,2025-05-18,22.96090951564729
Sulawesi Tenggara,2025-05-18,24.634211047898106
Sumatera Barat,2025-05-18,24.96054447090441
Sumatera Utara,2025-05-18,24.84889349839887
Maluku,2025-05-19,25.02332407087714
Maluku Utara,2025-05-19,24.506127264662787
Kepulauan Bangka Belitung,2025-05-19,27.982595759467703
Banten,2025-05-19,26.463710557574853
Gorontalo,2025-05-19,24.6585509377604
Papua Barat,2025-05-19,24.30848078617345
Jawa Barat,2025-05-19,24.141419513942623
Papua,2025-05-19,24.1752485528504
Sulawesi Utara,2025-05-19,24.44111353482337
Sumatera Selatan,2025-05-19,26.190772153997244
Kepulauan Riau,2025-05-19,27.98250329888141
Riau,2025-05-19,27.0370850587294
Sulawesi Barat,2025-05-19,22.779358535271317
Sulawesi Selatan,2025-05-19,23.496630145467343
Aceh,2025-05-19,23.625854139404225
Bali,2025-05-19,24.187481907819645
DI Yogyakarta,2025-05-19,25.07223840505593
DKI Jakarta,2025-05-19,26.99599313738917
Jambi,2025-05-19,26.157025132628505
Jawa Tengah,2025-05-19,24.60729001723619
Jawa Timur,2025-05-19,24.629632738684787
Kalimantan Barat,2025-05-19,25.707315730193194
Kalimantan Selatan,2025-05-19,25.78170333373925
Kalimantan Tengah,2025-05-19,25.762519646549027
Kalimantan Timur,2025-05-19,24.461129492884204
Lampung,2025-05-19,26.455522404346542
Nusa Tenggara Barat,2025-05-19,24.95993475187323
Nusa Tenggara Timur,2025-05-19,24.248179775180503
Sulawesi Tengah,2025-05-19,22.92119626035421
Sulawesi Tenggara,2025-05-19,23.87226091709679
Sumatera Barat,2025-05-19,25.03525840746856
Sumatera Utara,2025-05-19,24.50327079297644
Maluku,2025-05-20,24.936900928180837
Maluku Utara,2025-05-20,24.618960282633974
Kepulauan Bangka Belitung,2025-05-20,28.046975283431905
Banten,2025-05-20,26.758423413247534
Gorontalo,2025-05-20,24.39616307637555
Papua Barat,2025-05-20,23.811697797180244
Jawa Barat,2025-05-20,24.48859128823429
Papua,2025-05-20,23.61680152246405
Sulawesi Utara,2025-05-20,24.15721274785013
Sumatera Selatan,2025-05-20,26.78056401881808
Kepulauan Riau,2025-05-20,28.54773662886964
Riau,2025-05-20,26.760428542875182
Sulawesi Barat,2025-05-20,22.403460841767828
Sulawesi Selatan,2025-05-20,23.062571546412546
Aceh,2025-05-20,23.457097773660102
Bali,2025-05-20,24.108614059938294
DI Yogyakarta,2025-05-20,25.16775756663185
DKI Jakarta,2025-05-20,27.34007756095376
Jambi,2025-05-20,26.440426644019286
Jawa Tengah,2025-05-20,24.823023926516388
Jawa Timur,2025-05-20,25.003486704687298
Kalimantan Barat,2025-05-20,25.652399290103315
Kalimantan Selatan,2025-05-20,25.717982320267343
Kalimantan Tengah,2025-05-20,25.34589591094
Kalimantan Timur,2025-05-20,24.32312580112539
Lampung,2025-05-20,26.87014129159431
Nusa Tenggara Barat,2025-05-20,24.75208175018407
Nusa Tenggara Timur,2025-05-20,24.03348821903286
Sulawesi Tengah,2025-05-20,22.642199689357167
Sulawesi Tenggara,2025-05-20,24.06530733734338
Sumatera Barat,2025-05-20,24.8593638273851
Sumatera Utara,2025-05-20,23.98831712563235
Maluku,2025-05-21,24.916292777284465
Maluku Utara,2025-05-21,24.676643079811
Kepulauan Bangka Belitung,2025-05-21,27.827039208873984
Banten,2025-05-21,25.93754855273699
Gorontalo,2025-05-21,24.057314413687163
Papua Barat,2025-05-21,24.691479203473293
Jawa Barat,2025-05-21,23.91608249516976
Papua,2025-05-21,22.986424929975136
Sulawesi Utara,2025-05-21,23.875706763562206
Sumatera Selatan,2025-05-21,27.18574311699806
Kepulauan Riau,2025-05-21,28.471667034055976
Riau,2025-05-21,27.16053640882833
Sulawesi Barat,2025-05-21,22.087140393642848
Sulawesi Selatan,2025-05-21,23.20244986344859
Aceh,2025-05-21,23.109873276112207
Bali,2025-05-21,24.163510222857823
DI Yogyakarta,2025-05-21,25.522652731398797
DKI Jakarta,2025-05-21,26.72004698337474
Jambi,2025-05-21,26.70746567391708
Jawa Tengah,2025-05-21,25.023411394892403
Jawa Timur,2025-05-21,25.04294593619478
Kalimantan Barat,2025-05-21,26.553076389764644
Kalimantan Selatan,2025-05-21,25.32501985018448
Kalimantan Tengah,2025-05-21,25.871422953777724
Kalimantan Timur,2025-05-21,24.09838376969316
Lampung,2025-05-21,26.45282125139604
Nusa Tenggara Barat,2025-05-21,24.873910540736496
Nusa Tenggara Timur,2025-05-21,24.506491660215165
Sulawesi Tengah,2025-05-21,22.391316418859304
Sulawesi Tenggara,2025-05-21,24.18196661406625
Sumatera Barat,2025-05-21,24.784827038546982
Sumatera Utara,2025-05-21,23.96755765393655
Maluku,2025-05-22,24.86981790899447
Maluku Utara,2025-05-22,24.733886792772388
Kepulauan Bangka Belitung,2025-05-22,27.20385669646276
Banten,2025-05-22,24.802403269736224
Gorontalo,2025-05-22,24.61230860829341
Papua Barat,2025-05-22,23.87809877953749
Jawa Barat,2025-05-22,23.42674027051221
Papua,2025-05-22,23.271367634426745
Sulawesi Utara,2025-05-22,24.18247640677649
Sumatera Selatan,2025-05-22,25.740823679980146
Kepulauan Riau,2025-05-22,28.050045257440665
Riau,2025-05-22,27.352808685805527
Sulawesi Barat,2025-05-22,22.691916803740146
Sulawesi Selatan,2025-05-22,23.687048395292717
Aceh,2025-05-22,23.547339531220757
Bali,2025-05-22,24.20949144726768
DI Yogyakarta,2025-05-22,24.885861351491297
DKI Jakarta,2025-05-22,25.802930217850385
Jambi,2025-05-22,25.990316149624007
Jawa Tengah,2025-05-22,24.272036875408705
Jawa Timur,2025-05-22,24.86527671801837
Kalimantan Barat,2025-05-22,26.25605651289008
Kalimantan Selatan,2025-05-22,25.942269914027392
Kalimantan Tengah,2025-05-22,26.14674475737461
Kalimantan Timur,2025-05-22,24.73396347653926
Lampung,2025-05-22,24.93216484468525
Nusa Tenggara Barat,2025-05-22,25.15576063052039
Nusa Tenggara Timur,2025-05-22,24.83993595099502
Sulawesi Tengah,2025-05-22,23.1220122831597
Sulawesi Tenggara,2025-05-22,24.53594940553836
Sumatera Barat,2025-05-22,24.64444138445773
Sumatera Utara,2025-05-22,24.393933793751028
Maluku,2025-05-23,25.595274615560463
Maluku Utara,2025-05-23,25.106373134434048
Kepulauan Bangka Belitung,2025-05-23,27.037893674705973
Banten,2025-05-23,24.91643458929222
Gorontalo,2025-05-23,25.122174110848984
Papua Barat,2025-05-23,25.065484883465107
Jawa Barat,2025-05-23,23.137953524673296
Papua,2025-05-23,24.15400113268962
Sulawesi Utara,2025-05-23,24.35347452001445
Sumatera Selatan,2025-05-23,25.63457731441844
Kepulauan Riau,2025-05-23,27.92540327401496
Riau,2025-05-23,27.751018823382907
Sulawesi Barat,2025-05-23,22.29517685477122
Sulawesi Selatan,2025-05-23,23.59123543298683
Aceh,2025-05-23,23.12079021350608
Bali,2025-05-23,23.840692170642384
DI Yogyakarta,2025-05-23,24.796512851243055
DKI Jakarta,2025-05-23,25.50777666168073
Jambi,2025-05-23,26.10536917683151
Jawa Tengah,2025-05-23,23.974967421147674
Jawa Timur,2025-05-23,24.37180168623389
Kalimantan Barat,2025-05-23,26.133214425585344
Kalimantan Selatan,2025-05-23,25.55575250267276
Kalimantan Tengah,2025-05-23,25.974805848699475
Kalimantan Timur,2025-05-23,25.09124473107052
Lampung,2025-05-23,24.85784687193916
Nusa Tenggara Barat,2025-05-23,25.067179700303107
Nusa Tenggara Timur,2025-05-23,24.68502910554505
Sulawesi Tengah,2025-05-23,23.52231118444351
Sulawesi Tenggara,2025-05-23,24.45396351552776
Sumatera Barat,2025-05-23,24.57806606921005
Sumatera Utara,2025-05-23,24.35534129028704
Maluku,2025-05-24,25.387481911930838
Maluku Utara,2025-05-24,24.851388229651757
Kepulauan Bangka Belitung,2025-05-24,27.70537612859762
Banten,2025-05-24,25.25316790949689
Gorontalo,2025-05-24,25.31605021427376
Papua Barat,2025-05-24,24.967177656427484
Jawa Barat,2025-05-24,23.97058299378772
Papua,2025-05-24,24.29286942770328
Sulawesi Utara,2025-05-24,24.422554905945123
Sumatera Selatan,2025-05-24,26.546842970056133
Kepulauan Riau,2025-05-24,28.17184070058243
Riau,2025-05-24,27.9082616324702
Sulawesi Barat,2025-05-24,23.52684859001493
Sulawesi Selatan,2025-05-24,23.94297164002237
Aceh,2025-05-24,23.225767675612136
Bali,2025-05-24,24.41301560177925
DI Yogyakarta,2025-05-24,25.590990360816463
DKI Jakarta,2025-05-24,26.365776572527096
Jambi,2025-05-24,26.219482970136163
Jawa Tengah,2025-05-24,24.68273582180238
Jawa Timur,2025-05-24,24.59738228466797
Kalimantan Barat,2025-05-24,26.733323582936965
Kalimantan Selatan,2025-05-24,26.968079515682557
Kalimantan Tengah,2025-05-24,26.89738108648446
Kalimantan Timur,2025-05-24,24.929231118120946
Lampung,2025-05-24,26.301779016698998
Nusa Tenggara Barat,2025-05-24,25.25686671342893
Nusa Tenggara Timur,2025-05-24,25.10030407754757
Sulawesi Tengah,2025-05-24,23.496405924496354
Sulawesi Tenggara,2025-05-24,24.079670299758675
Sumatera Barat,2025-05-24,24.69617734231529
Sumatera Utara,2025-05-24,24.490783691201997
Maluku,2025-05-25,25.27053725976643
Maluku Utara,2025-05-25,24.96599709648854
Kepulauan Bangka Belitung,2025-05-25,27.696540369356605
Banten,2025-05-25,25.737942672724667
Gorontalo,2025-05-25,24.817942204968727
Papua Barat,2025-05-25,24.156585352558317
Jawa Barat,2025-05-25,24.09873605252125
Papua,2025-05-25,23.61977972362256
Sulawesi Utara,2025-05-25,24.26638853619407
Sumatera Selatan,2025-05-25,26.531803354532705
Kepulauan Riau,2025-05-25,28.35988181232522
Riau,2025-05-25,27.92261266232425
Sulawesi Barat,2025-05-25,23.493625360951675
Sulawesi Selatan,2025-05-25,24.100137662056355
Aceh,2025-05-25,23.10069538452029
Bali,2025-05-25,24.617061063056028
DI Yogyakarta,2025-05-25,25.421653001493024
DKI Jakarta,2025-05-25,26.496055033243117
Jambi,2025-05-25,26.32968092818319
Jawa Tengah,2025-05-25,24.91161148860123
Jawa Timur,2025-05-25,24.87080432312684
Kalimantan Barat,2025-05-25,26.8811152331064
Kalimantan Selatan,2025-05-25,27.35602837833949
Kalimantan Tengah,2025-05-25,26.92559648559961
Kalimantan Timur,2025-05-25,25.342425874553506
Lampung,2025-05-25,25.78278099904365
Nusa Tenggara Barat,2025-05-25,25.64837569686086
Nusa Tenggara Timur,2025-05-25,25.39670556826759
Sulawesi Tengah,2025-05-25,23.639430985143868
Sulawesi Tenggara,2025-05-25,24.74605203412728
Sumatera Barat,2025-05-25,24.536101757784667
Sumatera Utara,2025-05-25,24.704700969294095
Maluku,2025-05-26,25.687004450713285
Maluku Utara,2025-05-26,26.097467058828837
Kepulauan Bangka Belitung,2025-05-26,28.15796902742132
Banten,2025-05-26,25.062531972123924
Gorontalo,2025-05-26,25.46833400028125
Papua Barat,2025-05-26,24.42105369497976
Jawa Barat,2025-05-26,23.684504993009792
Papua,2025-05-26,23.787129365536543
Sulawesi Utara,2025-05-26,25.29790750540269
Sumatera Selatan,2025-05-26,26.29683681110159
Kepulauan Riau,2025-05-26,28.66722241006788
Riau,2025-05-26,28.22805984967609
Sulawesi Barat,2025-05-26,23.45526489126936
Sulawesi Selatan,2025-05-26,24.530213234571683
Aceh,2025-05-26,23.321212312820474
Bali,2025-05-26,24.50562149954311
DI Yogyakarta,2025-05-26,25.2383191304059
DKI Jakarta,2025-05-26,26.269654983737777
Jambi,2025-05-26,26.44916704228027
Jawa Tengah,2025-05-26,24.57687617047047
Jawa Timur,2025-05-26,24.618423454789497
Kalimantan Barat,2025-05-26,26.64190902510035
Kalimantan Selatan,2025-05-26,26.685886754641224
Kalimantan Tengah,2025-05-26,26.53617319738865
Kalimantan Timur,2025-05-26,25.34276235186624
